scenario_id,carrier,cluster_id,period,available,capacity_limit,unit_tariff,provenance
published_2026,grid_headroom,humber,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,humber2,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,mersey,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,grangemouth,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,peterhead,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,south_wales,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,southampton,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2021,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2025,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2030,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2035,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2040,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2045,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
published_2026,grid_headroom,medway,2050,TRUE,,,"[IDS_2021] treats every GB industrial cluster as grid-connected; all nine COMIT clusters sit on the GB transmission or distribution network. capacity_limit is left blank (unbounded) because no per-cluster grid headroom figure is published. available TRUE therefore asserts connection, not headroom. unit_tariff blank: no published tariff. Spec 3.7 marks it required; the brief overrides with ""Tariffs blank unless published"""
