unit_id,unit_name,unit_class,spine,duty_family,process_id,fuel_carrier_id,grade_out,grade_in_max,capex,fixed_opex,lifetime,availability_factor,capacity_to_activity_factor,area_per_capacity,emissions_released,min_viable_scale,load_shape_override,is_hybrid,draws_ambient,provenance,confidence,provenance_ref
kiln_dry_oil,"Dry preheater clinker kiln, heavy fuel oil (COMIT ICMKLND01)",converter,chemistry,,kiln_pyroprocessing,heavy_fuel_oil,,,114.7832,4.01633,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLND01 emitting_fuel_commodities includes INDHFO/INDLFO | [COMIT_WB_140] sheet Technologies, technology_code ICMKLND01"
kiln_fluidbed_wdf,Fluidised-bed clinker kiln with waste utilisation (COMIT ICMKLNWST02),converter,chemistry,,kiln_pyroprocessing,waste_derived_fuel,,,287.819,15.14622,30,0.9,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNWST02 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNWST02"
kiln_calcium_looping_coal,"Calcium-looping clinker kiln, coal (COMIT ICMKLNCLQ01)",converter,chemistry,,kiln_pyroprocessing,coal,,,492.9758,12.32439,30,0.913,1,,0.1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNCLQ01 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNCLQ01"
ccs_amine,"Post-combustion MEA amine capture train, cement kiln (COMIT ICMKLNMNQ01)",abatement,chemistry,,kiln_pyroprocessing,natural_gas,,,354.5981,8.86495,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNMNQ01 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNMNQ01"
ccs_amine_mdea,"Advanced MDEA amine capture train, cement kiln (COMIT ICMKLNMAQ02)",abatement,chemistry,,kiln_pyroprocessing,natural_gas,,,290.9789,5.85283,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNMAQ02 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNMAQ02"
ccs_amine_coal_chp,"MEA amine capture train with coal CHP, cement kiln (COMIT ICMKLNMCQ01)",abatement,chemistry,,kiln_pyroprocessing,coal,,,430.7354,10.76838,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNMCQ01 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNMCQ01"
ccs_oxyfuel,"Full oxyfuel capture, cement kiln (COMIT ICMKLNOXQ01)",abatement,chemistry,,kiln_pyroprocessing,electricity,,,280.2462,7.00615,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNOXQ01 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNOXQ01"
ccs_oxyfuel_partial,"Partial oxyfuel capture, cement kiln (COMIT ICMKLNPOQ01)",abatement,chemistry,,kiln_pyroprocessing,electricity,,,221.0775,5.52694,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMKLNPOQ01 | [COMIT_WB_140] sheet Technologies, technology_code ICMKLNPOQ01"
grinder_mixer_elec,"Cement grinding and mixing, electric (COMIT ICMGRIMIX01)",converter,chemistry,,cement_grinding,electricity,,,28.3319,1.13747,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMGRIMIX01 | [COMIT_WB_140] sheet Technologies, technology_code ICMGRIMIX01"
grinder_mixer_clinker_sub_elec,"Cement grinding with increased clinker substitution, electric (COMIT ICMGRIMIX02)",converter,chemistry,,cement_grinding,electricity,,,28.3319,1.13747,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMGRIMIX02 | [COMIT_WB_140] sheet Technologies, technology_code ICMGRIMIX02"
cement_lowcarbon_elec,"Alternative low-carbon cement, electric (COMIT ICMLOCARB01)",converter,chemistry,,cement_grinding,electricity,,,345.8535,25.06946,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[CARB3_WE_CEMENT] 1.11 unit table; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICMLOCARB01 | [COMIT_WB_140] sheet Technologies, technology_code ICMLOCARB01"
lime_kiln_dry_gas,"Dry lime kiln, natural gas (COMIT ILMKLND01)",converter,chemistry,,kiln_calcination,natural_gas,,,243.0131,6.07533,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLND01 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLND01"
lime_kiln_dry_coal,"Dry lime kiln, coal (COMIT ILMKLND01)",converter,chemistry,,kiln_calcination,coal,,,243.0131,6.07533,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLND01 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLND01"
lime_kiln_dry_wdf,"Dry lime kiln, waste-derived fuel (COMIT ILMKLND01)",converter,chemistry,,kiln_calcination,waste_derived_fuel,,,243.0131,6.07533,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLND01 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLND01"
lime_kiln_fluidbed_wdf,Fluidised-bed lime kiln with waste utilisation (COMIT ILMKLNWST02),converter,chemistry,,kiln_calcination,waste_derived_fuel,,,287.819,15.14622,30,0.9,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLNWST02 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLNWST02"
lime_kiln_calcium_looping_coal,"Calcium-looping lime kiln, coal (COMIT ILMKLNCLQ01)",converter,chemistry,,kiln_calcination,coal,,,621.2057,10.4003,30,0.913,1,,0.1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLNCLQ01 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLNCLQ01"
ccs_amine_lime,"MEA amine capture train, lime kiln (COMIT ILMKLNMNQ01)",abatement,chemistry,,kiln_calcination,natural_gas,,,542.3573,8.68868,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLNMNQ01 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLNMNQ01"
ccs_oxyfuel_lime,"Full oxyfuel capture, lime kiln (COMIT ILMKLNOXQ01)",abatement,chemistry,,kiln_calcination,electricity,,,408.4761,4.55023,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMKLNOXQ01 | [COMIT_WB_140] sheet Technologies, technology_code ILMKLNOXQ01"
lime_grinder_elec,"Lime grinding and mixing, electric (COMIT ILMGRIMIX01)",converter,chemistry,,lime_grinding_milling,electricity,,,28.3319,1.13747,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMGRIMIX01 | [COMIT_WB_140] sheet Technologies, technology_code ILMGRIMIX01"
lime_grinder_sub_elec,"Lime grinding with increased substitution, electric (COMIT ILMGRIMIX02)",converter,chemistry,,lime_grinding_milling,electricity,,,28.3319,1.13747,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMGRIMIX02 | [COMIT_WB_140] sheet Technologies, technology_code ILMGRIMIX02"
lime_lowcarbon_elec,"Alternative low-carbon lime, electric (COMIT ILMLOCARB01)",converter,chemistry,,lime_grinding_milling,electricity,,,345.8535,25.06946,30,0.913,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ILMLOCARB01 | [COMIT_WB_140] sheet Technologies, technology_code ILMLOCARB01"
steam_cracker_gas,"Steam cracker for high-value chemicals, natural gas (COMIT ICHHVCSCE01)",converter,chemistry,,reaction_heating,natural_gas,,,608.7415,15.21854,25,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCE01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCE01"
steam_cracker_naphtha,Oil naphtha steam cracker (COMIT ICHHVCSCN01),converter,chemistry,,reaction_heating,petroleum_products_misc,,,815.9567,20.39892,25,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCN01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCN01"
steam_cracker_byproduct,Oil by-product catalytic cracker (COMIT ICHHVCSCO01),converter,chemistry,,reaction_heating,petroleum_products_misc,,,712.3491,17.80873,15,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCO01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCO01"
steam_cracker_elec,Electric steam cracker (COMIT ICHHVCSCELEC01),converter,chemistry,,reaction_heating,electricity,,,712.3491,17.80873,25,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCELEC01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCELEC01"
steam_cracker_hydrogen,Hydrogen-fired steam cracker (COMIT ICHHVCSCHYD01),converter,chemistry,,reaction_heating,hydrogen,,,712.3491,17.80873,20,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCHYD01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCHYD01"
ccs_amine_hvc_gas,"Post-combustion capture on a steam cracker, natural gas reboiler (COMIT ICHHVCSCQG01)",abatement,chemistry,,reaction_heating,natural_gas,,,1044.1363,50.98744,25,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCQG01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCQG01"
ccs_amine_hvc_biomass,"Post-combustion capture on a steam cracker, biomass co-firing (COMIT ICHHVCSCQB01)",abatement,chemistry,,reaction_heating,wood_pellets,,,1110.4937,54.22782,25,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCQB01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCQB01"
ccs_amine_hvc_elec,Post-combustion capture on an electric steam cracker (COMIT ICHHVCSCQE01),abatement,chemistry,,reaction_heating,electricity,,,1044.1363,50.98744,25,0.9178,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHHVCSCQE01 | [COMIT_WB_140] sheet Technologies, technology_code ICHHVCSCQE01"
ammonia_smr_gas,"Steam reformer for ammonia, natural gas (COMIT ICHAMMSRS01)",converter,chemistry,,,natural_gas,,,146.2741,3.65685,25,0.9016,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHAMMSRS01 | [COMIT_WB_140] sheet Technologies, technology_code ICHAMMSRS01"
ccs_amine_ammonia,Capture train on an ammonia steam reformer (COMIT ICHAMMSRQ01),abatement,chemistry,,,natural_gas,,,353.3418,8.83354,25,0.9016,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code ICHAMMSRQ01 | [COMIT_WB_140] sheet Technologies, technology_code ICHAMMSRQ01"
blast_furnace_coke,"Blast furnace ironmaking, coke (COMIT IISBLAFUR01)",converter,chemistry,,blast_furnace_ironmaking,coke,,,267.3319,27.1518,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISBLAFUR01 | [COMIT_WB_140] sheet Technologies, technology_code IISBLAFUR01"
hisarna_coal,"HIsarna smelting reduction, coal (COMIT IISHISAR01)",converter,chemistry,,blast_furnace_ironmaking,coal,,,867.751,97.36204,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISHISAR01 | [COMIT_WB_140] sheet Technologies, technology_code IISHISAR01"
tgr_blast_furnace_coke,"Top-gas-recovery blast furnace, coke (COMIT IISTGRBF01)",converter,chemistry,,blast_furnace_ironmaking,coke,,,597.4059,66.16838,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISTGRBF01 | [COMIT_WB_140] sheet Technologies, technology_code IISTGRBF01"
ccs_amine_ironmaking,Capture train on ironmaking (COMIT IISHISARQ01 / IISTGRBFQ01),abatement,chemistry,,blast_furnace_ironmaking,natural_gas,,,908.3973,142.73464,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISHISARQ01; [COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISTGRBFQ01 | [COMIT_WB_140] sheet Technologies, technology_code IISHISARQ01"
bof_converter_cog,"Basic oxygen furnace, coke oven gas (COMIT IISBOXFUR01)",converter,chemistry,,bof_steelmaking,coke_oven_gas,,,183.3558,18.62981,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISBOXFUR01 | [COMIT_WB_140] sheet Technologies, technology_code IISBOXFUR01"
eaf_elec,Electric arc furnace (COMIT IISELAFUR01),converter,chemistry,,eaf_melting,electricity,,,255.2209,23.92696,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISELAFUR01 | [COMIT_WB_140] sheet Technologies, technology_code IISELAFUR01"
dri_midrex_gas,"MIDREX direct reduced iron, natural gas (COMIT IISMIDREX01)",converter,chemistry,,,natural_gas,,,385.6445,16.91921,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISMIDREX01 | [COMIT_WB_140] sheet Technologies, technology_code IISMIDREX01"
ccs_amine_dri,Capture train on ULCORED direct reduced iron (COMIT IISULCOREDQ01),abatement,chemistry,,,natural_gas,,,621.9828,58.60628,25,0.85,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISULCOREDQ01 | [COMIT_WB_140] sheet Technologies, technology_code IISULCOREDQ01"
sinter_plant_coke,"Sinter plant, coke breeze (COMIT IISSINTER01)",converter,chemistry,,sinter_plant,coke,,,41.4007,1.03502,25,0.95,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IISSINTER01 | [COMIT_WB_140] sheet Technologies, technology_code IISSINTER01"
glass_furnace_gas,"Regenerative end-port glass furnace with electric boosting, natural gas (COMIT IGLKLN)",converter,chemistry,,,natural_gas,,,162.9534,4.8886,20,0.99,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IGLKLN | [COMIT_WB_140] sheet Technologies, technology_code IGLKLN"
glass_furnace_elec,Electric cold-top glass furnace (COMIT IGLKLNELC),converter,chemistry,,,electricity,,,33.0615,0.57215,8,0.99,1,,1,,,FALSE,FALSE,bref,low,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IGLKLNELC | [COMIT_WB_140] sheet Technologies, technology_code IGLKLNELC | [BEIS_IFS2018] Industrial Fuel Switching Market Engagement Study (Element Energy and Jacobs for BEIS, December 2018), section 7.2 technology assumption tables, pp 64-66, row 'Electric glass furnace': capex 193.00 GBP/kW, fixed opex 3.34 GBP/kW/yr, lifetime 8 yr; and section 7.3 technology summary, efficiency 1.4 MWh per tonne melting (British Glass, container glass). This unit is rated in Mt/yr of glass, so 1 Mt/yr = 1.4e6 MWh/yr / 8760 h = 159.8 MW = 159817 kW, and 193.00 x 159817 x 1e-6 x 1.07187 = 33.0615 GBPm per Mt/yr (2018 money deflated to 2021). Replaces the COMIT value 380.2247"
glass_furnace_hydrogen,Hydrogen glass furnace with electric boosting (COMIT IGLKLNHYD),converter,chemistry,,,hydrogen,,,211.8395,6.35518,20,0.99,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IGLKLNHYD | [COMIT_WB_140] sheet Technologies, technology_code IGLKLNHYD"
paper_dryer_elec,Paper machine drying section (COMIT IPPPRODRY01),converter,chemistry,,paper_machine_drying,electricity,,,378.7085,9.46771,25,0.93,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IPPPRODRY01 | [COMIT_WB_140] sheet Technologies, technology_code IPPPRODRY01"
paper_press_elec,Paper machine press section (COMIT IPPPROPRS01),converter,chemistry,,paper_machine_wet_end,electricity,,,189.6478,4.7412,20,0.93,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IPPPROPRS01 | [COMIT_WB_140] sheet Technologies, technology_code IPPPROPRS01"
paper_stock_prep_elec,Paper stock preparation and other production steps (COMIT IPPPROOTH01),converter,chemistry,,stock_preparation,electricity,,,189.6478,4.7412,20,0.93,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code IPPPROOTH01 | [COMIT_WB_140] sheet Technologies, technology_code IPPPROOTH01"
refinery_fixed_mix_gas,"Oil refinery, relatively fixed output mix (COMIT POILREF01)",converter,chemistry,,crude_vacuum_distillation,natural_gas,,,0.2046,0.00048,40,0.9589,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code POILREF01 | [COMIT_WB_140] sheet Technologies, technology_code POILREF01"
refinery_flexible_mix_gas,"Oil refinery, flexible output mix (COMIT POILREF02)",converter,chemistry,,crude_vacuum_distillation,natural_gas,,,0.2046,0.00048,40,0.9589,1,,1,,,FALSE,FALSE,comit_reuse,high,"[COMIT_TAXONOMY_140] comit_sector_processes.csv, technology_code POILREF02 | [COMIT_WB_140] sheet Technologies, technology_code POILREF02"
pv_rooftop,Rooftop photovoltaic array,generator,service,,,,,,0.62,0.006,30,0.11,0.031536,6500,1,,,FALSE,TRUE,proxy,low,"[CARB3_WE_CEMENT] 1.11 unit table; [CARB3_WE_FOODDRINK] 1.11 unit table | area [CARB3_WE_CEMENT] 1.11 'PV carries 6,500 m2/MW' | [CARB3_WE_FOODDRINK] 1.11 (the cement example carries 0.10 for the same row; see DONE_units.md) | fixed_opex from [DESNZ_EGC2023] Electricity Generation Costs Report 2023, Table 3 (main cost assumptions for solar PV), Fixed O&M 6,000 GBP/MW/year for a 2025 commissioning, in 2021 prices (report section 4: 'all values presented are in 2021 real prices'), so 0.006 GBPm/MW/yr. Replaces the worked-example fixture value 0.011. Capex is NOT replaced: Table 3 gives total construction cost in GBPm without the plant capacity it is divided by, so no GBP/MW figure can be read from it"
pv_ground_mount,Ground-mounted photovoltaic array,generator,service,,,,,,0.62,0.006,30,0.11,0.031536,6500,1,,,FALSE,TRUE,proxy,low,"[CARB3_SPEC_IMPL] 3.5; [CARB3_SPEC_IMPL] 5.5 C12 siting cap | area [CARB3_WE_CEMENT] 1.11, same array density assumed for a ground-mounted field | [CARB3_WE_FOODDRINK] 1.11, rooftop row reused | fixed_opex from [DESNZ_EGC2023] Table 3, 6,000 GBP/MW/year, 2021 prices"
solar_thermal_flat,Flat-plate solar thermal collector,generator,service,,,,1,,,,,,,,1,,,FALSE,TRUE,proxy,low,"[CARB3_SPEC_IMPL] 3.5 area_per_capacity note names solar thermal | grade_out 1 (note 22 Task 10, 2026-09-25, Task 6): the rank of the heat_lt60 primary output this row already declares; no collector supply temperature is sourced, so nothing above it is claimed"
battery_2h,"Lithium-ion battery, 2-hour duration",storage,service,,,,,,0.6884,0.0105,15,0.95,0.031536,,1,,,FALSE,FALSE,bref,low,"[CARB3_WE_CEMENT] 1.11 unit table; [CARB3_WE_FOODDRINK] 1.11 unit table | [CARB3_WE_CEMENT] 1.11; [CARB3_WE_FOODDRINK] 1.11 | [BEIS_STORAGE2018] Storage cost and technical assumptions for BEIS, summary document (Mott MacDonald, 8 August 2018) has no 2-hour case. Linear interpolation in duration between Table 6 (frequency management, 50 MW / 50 MWh, 1 hour, CAPEX Medium 474.5 GBP/kW, OPEX 7.3 GBP/kW/yr at Yr 2) and Table 30 (CPL-DA, 10 MW / 40 MWh, 4 hours, 1122.8 and 17.0): slope (1122.8 - 474.5)/3 = 216.10 GBP/kW per hour, so 2 h = 474.5 + 216.10 = 690.60 GBP/kW; deflated 2020 to 2021 by 0.99681 and divided by 1000 = 0.6884 GBPm/MW. CONFIDENCE LOW: the two anchors are at different plant scales (50 MW and 10 MW), which the interpolation cannot separate from the duration effect. Replaces the worked-example fixture value 0.58"
battery_4h,"Lithium-ion battery, 4-hour duration",storage,service,,,,,,1.1192,0.01695,15,0.95,0.031536,,1,,,FALSE,FALSE,bref,medium,"[CARB3_OVERVIEW] PD2 | [CARB3_WE_CEMENT] 1.11 for lifetime and availability only; no source for a 4-hour capex | [BEIS_STORAGE2018] Storage cost and technical assumptions for BEIS, summary document (Mott MacDonald, 8 August 2018), Table 30, co-located peak lopping (CPL-DA, 10 MW / 40 MWh, a 4-hour battery - PD2's own use case), lithium ion, CAPEX (Medium) 1122.8 GBP/kW and OPEX (Medium) 17.0 GBP/kW/yr at Yr 2 (2020). Deflated 2020 to 2021 by 95.1126/95.4171 = 0.99681, then GBP/kW / 1000 = GBPm/MW: 1.1192 GBPm/MW. Round-trip efficiency 85% (Table 29); lithium-ion life 15 years (section 2.5). Previously blank"
thermal_store_hot_water,Hot-water thermal store,storage,service,,,,,,,,,,,,1,,,FALSE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
thermal_store_steam,Steam accumulator,storage,service,,,,,,,,,,,,1,,,FALSE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
anaerobic_digester,Anaerobic digester with biogas upgrading,converter,service,,,organic_waste,,,,,,,,,1,,,FALSE,FALSE,proxy,low,[CARB3_SPEC_IMPL] 3.7 biomethane availability is a scenario input
pv_battery_2h,"Co-located rooftop PV and battery, 2h storage",hybrid,service,,,,,,0.8,0.01033,30,0.11,0.031536,4333.3,1,,,TRUE,TRUE,proxy,low,"[CARB3_OVERVIEW] PD2 | area [CARB3_WE_CEMENT] 1.11, PV component only | levelised over the bill of materials: capex 1.20 GBPm per 1.5 MW package = 0.8 GBPm/MW, where 1.20 = 0.62 (PV, 1 MW) + 2 x 0.29 (battery, 0.5 MW at 0.58 GBPm/MW, replaced once in 30 years); fixed_opex (0.011 + 0.5 x 0.009) / 1.5; availability is the PV component's, because the package's output is PV-driven; area 6500 x 1/1.5 m2 per MW of package"
pv_battery_4h,"Co-located rooftop PV and battery, 4h storage",hybrid,service,,,,,,,,30,0.11,0.031536,4333.3,1,,,TRUE,TRUE,proxy,low,"[CARB3_OVERVIEW] PD2 | area [CARB3_WE_CEMENT] 1.11, PV component only | capex blank: costing a 4h or 8h battery needs a GBP/MWh figure, and the only sourced battery cost (0.58 GBPm/MW) is stated at 2h duration"
pv_battery_8h,"Co-located rooftop PV and battery, 8h storage",hybrid,service,,,,,,,,30,0.11,0.031536,4333.3,1,,,TRUE,TRUE,proxy,low,"[CARB3_OVERVIEW] PD2 | area [CARB3_WE_CEMENT] 1.11, PV component only | capex blank: costing a 4h or 8h battery needs a GBP/MWh figure, and the only sourced battery cost (0.58 GBPm/MW) is stated at 2h duration"
chp_thermal_store_2h,"Co-located gas-turbine CHP and hot-water store, 2h storage",hybrid,service,STM,,natural_gas,3,,,,,,,,1,,,TRUE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
chp_thermal_store_4h,"Co-located gas-turbine CHP and hot-water store, 4h storage",hybrid,service,STM,,natural_gas,3,,,,,,,,1,,,TRUE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
chp_thermal_store_8h,"Co-located gas-turbine CHP and hot-water store, 8h storage",hybrid,service,STM,,natural_gas,3,,,,,,,,1,,,TRUE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
electrolyser_battery_2h,"Co-located PEM electrolyser and battery, 2h storage",hybrid,service,EN,,electricity,,,,,,,,,1,,,TRUE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
electrolyser_battery_4h,"Co-located PEM electrolyser and battery, 4h storage",hybrid,service,EN,,electricity,,,,,,,,,1,,,TRUE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
electrolyser_battery_8h,"Co-located PEM electrolyser and battery, 8h storage",hybrid,service,EN,,electricity,,,,,,,,,1,,,TRUE,FALSE,proxy,low,[CARB3_OVERVIEW] PD2
hp_thermal_store_2h,"Co-located heat pump and hot-water store, 2h storage",hybrid,service,LTH,,electricity,2,2,,,,,,,1,,,TRUE,TRUE,proxy,low,"[CARB3_OVERVIEW] PD2 | grade_out 2 (note 22 Task 10, 2026-09-25, Task 6), was 3: the package converts exactly as its heat_pump_lt_air component (unit_bill_of_materials.csv), which is grade_out 2 and produces heat_60_100; the store shifts output in time and cannot raise its grade"
hp_thermal_store_4h,"Co-located heat pump and hot-water store, 4h storage",hybrid,service,LTH,,electricity,2,2,,,,,,,1,,,TRUE,TRUE,proxy,low,"[CARB3_OVERVIEW] PD2 | grade_out 2 (note 22 Task 10, 2026-09-25, Task 6), was 3: the package converts exactly as its heat_pump_lt_air component (unit_bill_of_materials.csv), which is grade_out 2 and produces heat_60_100; the store shifts output in time and cannot raise its grade"
hp_thermal_store_8h,"Co-located heat pump and hot-water store, 8h storage",hybrid,service,LTH,,electricity,2,2,,,,,,,1,,,TRUE,TRUE,proxy,low,"[CARB3_OVERVIEW] PD2 | grade_out 2 (note 22 Task 10, 2026-09-25, Task 6), was 3: the package converts exactly as its heat_pump_lt_air component (unit_bill_of_materials.csv), which is grade_out 2 and produces heat_60_100; the store shifts output in time and cannot raise its grade"
