technology_code,technology_name,sector,technology_category,output_commodity,carrier_id,unit_type,abatement,disposition,unit_id,fuel_carrier_id,reason,notes
IISLTHELCHP01,Blast furnace gas boiler for low temheat pump,Iron & steel,Heat pump,IISLTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
ILMKLNOXQ01,BAT kiln full oxyfuel (CCS),Lime,CCS,ILMCLK,electricity,kiln,ccs,preserved,ccs_oxyfuel_lime,electricity,"CCS category, lime twin of ICMKLNOXQ01.",
ILMKLNPOQ01,Partial oxyfuel dry kiln with CCS,Lime,CCS,ILMCLK,electricity,kiln,ccs,unmapped,,,CCS category. unit.csv has no lime partial-oxyfuel train. Requested in DONE_lineage.md.,
ILMKLNCLQ01,Calcium looping kiln,Lime,CCS,ILMCLK,coal,kiln,ccs,preserved,lime_kiln_calcium_looping_coal,coal,"CCS category, lime twin of ICMKLNCLQ01.",
ILMKLNMAQ02,Advanced Amine (MDEA) - BAT KILN (Cormos 2017) (CCS),Lime,CCS,ILMCLK,natural_gas,kiln,ccs,unmapped,,,CCS category. unit.csv has no lime MDEA train (the cement ccs_amine_mdea is cement-specific by process_id kiln_pyroprocessing). Requested in DONE_lineage.md.,
ILMKLND01,"Dry kiln, best available technology (BAT)",Lime,Standard_FF,ILMCLK,natural_gas,kiln,,preserved,lime_kiln_dry_gas,natural_gas,A2: `Standard_FF` on a multi-fuel lime kiln. Same seven-fuel emitting list as ICMKLND01. D13 splits it into three single-fuel lime kiln units; unit_id names the first fuel in emitting_fuel_commodities (IND_NGABOM -> natural_gas) because no worked example covers lime.,d13_fan_out=lime_kiln_dry_gas;lime_kiln_dry_coal;lime_kiln_dry_wdf
ILMKLNMNQ01,Dry kiln with natural gas CHP and MEA CCS,Lime,CCS,ILMCLK,natural_gas,kiln,ccs,preserved,ccs_amine_lime,natural_gas,"CCS category, lime twin of ICMKLNMNQ01.",
ILMKLNMCQ01,Dry kiln with coal CHP and MEA CCS,Lime,CCS,ILMCLK,coal,kiln,ccs,unmapped,,,CCS category. unit.csv has no lime coal-CHP MEA train. Requested in DONE_lineage.md.,
ILMKLNWST02,Fluidised bed kiln with waste utilisation,Lime,Standard_FF,ILMCLK,waste_derived_fuel,kiln,,preserved,lime_kiln_fluidbed_wdf,waste_derived_fuel,"A2: as ICMKLNWST02, lime twin.",
ILMLOCARB01,Alternative low carbon cement,Lime,Standard_FF,ILM,electricity,grinder,,preserved,lime_lowcarbon_elec,electricity,"A2: as ICMLOCARB01, lime twin.",
ILMGRIMIX01,Grinding and mixing technology,Lime,Electricity,ILM,electricity,grinder,,preserved,lime_grinder_elec,electricity,"Chemistry node, lime grinding.",
ILMGRIMIX02,Grinder and mixer with increased clinker substitution,Lime,Electricity,ILM,electricity,grinder,,preserved,lime_grinder_sub_elec,electricity,"Chemistry node, lime grinding with increased substitution.",
IMEHTHBIOS01,High-temperature heat technology based on solid biomass (boiler),Mechanical engineering,Biomass,IMEHTH,solid_biomass,furnace,,collapsed,furnace_ht_biomass,solid_biomass,Per-sector copy of the HTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEHTHHCO01,High-temperature heat technology based on coal (boiler),Mechanical engineering,Coal,IMEHTH,coal,furnace,,collapsed,furnace_ht_coal,coal,Per-sector copy of the HTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEHTHLPG01,High-temperature heat technology based on liquified petroleum gas (boiler),Mechanical engineering,Oil,IMEHTH,lpg,furnace,,collapsed,furnace_ht_lpg,lpg,Per-sector copy of the HTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEHTHNGA01,High-temperature heat technology based on natural gas / biomethane (boiler),Mechanical engineering,Natural gas,IMEHTH,natural_gas,furnace,,collapsed,furnace_ht_gas,natural_gas,Per-sector copy of the HTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHBIOS01,Low-temperature heat  technology based on solid biomass (boiler),Mechanical engineering,Biomass,IMELTH,solid_biomass,boiler,,collapsed,boiler_lt_biomass,solid_biomass,Per-sector copy of the LTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHHCO01,Low-temperature heat  technology based on coal (boiler),Mechanical engineering,Coal,IMELTH,coal,boiler,,collapsed,boiler_lt_coal,coal,Per-sector copy of the LTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHLPG01,Low-temperature heat  technology based on liquified petroleum gas (boiler),Mechanical engineering,Oil,IMELTH,lpg,boiler,,collapsed,boiler_lt_lpg,lpg,Per-sector copy of the LTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHNGA01,Low-temperature heat  technology based on natural gas (boiler),Mechanical engineering,Natural gas,IMELTH,natural_gas,boiler,,collapsed,boiler_lt_gas,natural_gas,Per-sector copy of the LTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEOTHBIOS01,Generic process technology for other energy services based on solid biomass,Mechanical engineering,Biomass,IMEOTH,solid_biomass,generic_process,,collapsed,generic_process_biomass,solid_biomass,Per-sector copy of the OTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEOTHHCO01,Generic process technology for other energy services based on coal,Mechanical engineering,Coal,IMEOTH,coal,generic_process,,collapsed,generic_process_coal,coal,Per-sector copy of the OTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEOTHLPG01,Generic process technology for other energy services based on liquified petroleum gas,Mechanical engineering,Oil,IMEOTH,lpg,generic_process,,collapsed,generic_process_lpg,lpg,Per-sector copy of the OTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEOTHNGA01,Generic process technology for other energy services based on natural gas / biomethane,Mechanical engineering,Natural gas,IMEOTH,natural_gas,generic_process,,collapsed,generic_process_gas,natural_gas,Per-sector copy of the OTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCBIOS01,Low-temperature space heat technology based on solid biomass (boiler),Mechanical engineering,Biomass,IMESPC,solid_biomass,boiler,,collapsed,boiler_spc_biomass,solid_biomass,Per-sector copy of the SPC duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCHCO01,Low-temperature space heat  technology based on coal (boiler),Mechanical engineering,Coal,IMESPC,coal,boiler,,collapsed,boiler_spc_coal,coal,Per-sector copy of the SPC duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCLPG01,Low-temperature space heat technology based on liquified petroleum gas (boiler),Mechanical engineering,Oil,IMESPC,lpg,boiler,,collapsed,boiler_spc_lpg,lpg,Per-sector copy of the SPC duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCNGA01,Low-temperature space heat technology based on natural gas (boiler),Mechanical engineering,Natural gas,IMESPC,natural_gas,boiler,,collapsed,boiler_spc_gas,natural_gas,Per-sector copy of the SPC duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IME01,"Demand technology (not an actual technology only transforms energy services (IMEDRY, IMELTH, IMEMOT, IMEOTH, IMESPC) into final demand commodity (IME))",Mechanical engineering,Standard_FF,IME,,demand,,dropped,,,"Dropped: COMIT demand technology. It converts a sector's energy-service commodities into the sector demand commodity, has no fuel input (emitting_fuel_commodities is empty) and no cost or capacity. The data migration's Group A excludes the sector-level demand commodities explicitly. V1b (parity against the frozen R run) compares nothing through it.",
IMEHTHELC01,High-temperature heat technology based on electricity (boiler),Mechanical engineering,Electricity,IMEHTH,electricity,furnace,,collapsed,furnace_ht_elec,electricity,Per-sector copy of the HTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEHTHHDG01,High-temperature heat technology based on hydrogen (boiler),Mechanical engineering,Hydrogen,IMEHTH,hydrogen,furnace,,collapsed,furnace_ht_hydrogen,hydrogen,Per-sector copy of the HTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHELC01,Low-temperature heat  technology based on electricity (boiler),Mechanical engineering,Electricity,IMELTH,electricity,resistance_heater,,collapsed,resistance_heater_lt,electricity,Per-sector copy of the LTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHELCHP01,Low-temperature heat  technology based on heat pump,Mechanical engineering,Heat pump,IMELTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMELTHHDG01,Low-temperature heat  technology based on hydrogen (boiler),Mechanical engineering,Hydrogen,IMELTH,hydrogen,boiler,,collapsed,boiler_lt_hydrogen,hydrogen,Per-sector copy of the LTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEMOTELC01,Electric motor technology,Mechanical engineering,Electricity,IMEMOT,electricity,motor,,collapsed,motor_elec,electricity,Per-sector copy of the MOT duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEOTHELC01,Generic process technology for other energy services based on electricity,Mechanical engineering,Electricity,IMEOTH,electricity,generic_process,,collapsed,generic_process_elec,electricity,Per-sector copy of the OTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMEOTHHDG01,Generic process technology for other energy services based on hydrogen,Mechanical engineering,Hydrogen,IMEOTH,hydrogen,generic_process,,collapsed,generic_process_hydrogen,hydrogen,Per-sector copy of the OTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCELC01,Low-temperature space heat  technology based on electricity (boiler),Mechanical engineering,Electricity,IMESPC,electricity,resistance_heater,,collapsed,resistance_heater_spc,electricity,Per-sector copy of the SPC duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCELCHP01,Low-temperature space heat technology based on heat pump,Mechanical engineering,Heat pump,IMESPC,electricity,heat_pump,,collapsed,heat_pump_spc_air,electricity,Per-sector copy of the SPC duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IMESPCHDG01,Low-temperature space heat  technology based on hydrogen (boiler),Mechanical engineering,Hydrogen,IMESPC,hydrogen,boiler,,collapsed,boiler_spc_hydrogen,hydrogen,Per-sector copy of the SPC duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFHTHBIOS01,High-temperature heat technology based on solid biomass (boiler),Non-ferrous metals,Biomass,INFHTH,solid_biomass,furnace,,collapsed,furnace_ht_biomass,solid_biomass,Per-sector copy of the HTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFHTHHCO01,High-temperature heat technology based on coal (boiler),Non-ferrous metals,Coal,INFHTH,coal,furnace,,collapsed,furnace_ht_coal,coal,Per-sector copy of the HTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFHTHLPG01,High-temperature heat technology based on liquified petroleum gas (boiler),Non-ferrous metals,Oil,INFHTH,lpg,furnace,,collapsed,furnace_ht_lpg,lpg,Per-sector copy of the HTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFHTHNGA01,High-temperature heat technology based on natural gas / biomethane (boiler),Non-ferrous metals,Natural gas,INFHTH,natural_gas,furnace,,collapsed,furnace_ht_gas,natural_gas,Per-sector copy of the HTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFOTHBIOS01,Generic process technology for other energy services based on solid biomass,Non-ferrous metals,Biomass,INFOTH,solid_biomass,generic_process,,collapsed,generic_process_biomass,solid_biomass,Per-sector copy of the OTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFOTHHCO01,Generic process technology for other energy services based on coal,Non-ferrous metals,Coal,INFOTH,coal,generic_process,,collapsed,generic_process_coal,coal,Per-sector copy of the OTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFOTHLPG01,Generic process technology for other energy services based on liquified petroleum gas,Non-ferrous metals,Oil,INFOTH,lpg,generic_process,,collapsed,generic_process_lpg,lpg,Per-sector copy of the OTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFOTHNGA01,Generic process technology for other energy services based on natural gas / biomethane,Non-ferrous metals,Natural gas,INFOTH,natural_gas,generic_process,,collapsed,generic_process_gas,natural_gas,Per-sector copy of the OTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INF01,"Demand technology (not an actual technology only transforms energy services (INFHTH, IFDMOT, INFOTH) into final demand commodity (INF))",Non-ferrous metals,Standard_FF,INF,,demand,,dropped,,,"Dropped: COMIT demand technology. It converts a sector's energy-service commodities into the sector demand commodity, has no fuel input (emitting_fuel_commodities is empty) and no cost or capacity. The data migration's Group A excludes the sector-level demand commodities explicitly. V1b (parity against the frozen R run) compares nothing through it.",
INFHTHELC01,High-temperature heat technology based on electricity (boiler),Non-ferrous metals,Electricity,INFHTH,electricity,furnace,,collapsed,furnace_ht_elec,electricity,Per-sector copy of the HTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFHTHHDG01,High-temperature heat technology based on hydrogen (boiler),Non-ferrous metals,Hydrogen,INFHTH,hydrogen,furnace,,collapsed,furnace_ht_hydrogen,hydrogen,Per-sector copy of the HTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFMOTELC01,Electric motor technology,Non-ferrous metals,Electricity,INFMOT,electricity,motor,,collapsed,motor_elec,electricity,Per-sector copy of the MOT duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFOTHELC01,Generic process technology for other energy services based on electricity,Non-ferrous metals,Electricity,INFOTH,electricity,generic_process,,collapsed,generic_process_elec,electricity,Per-sector copy of the OTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INFOTHHDG01,Generic process technology for other energy services based on hydrogen,Non-ferrous metals,Hydrogen,INFOTH,hydrogen,generic_process,,collapsed,generic_process_hydrogen,hydrogen,Per-sector copy of the OTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOICHPBIOS01,Steam turbine CHP based on solid biomass,Other,Biomass,IOISTM,solid_biomass,chp,,collapsed,chp_biomass_st,solid_biomass,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IOICHPGT01,Gas turbine CHP based on natural gas,Other,Natural gas,IOISTM,natural_gas,chp,,collapsed,chp_gas_turbine,natural_gas,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYBIOS01,Drying / separation technology based on solid biomass,Other,Biomass,IOIDRY,solid_biomass,dryer,,collapsed,dryer_direct_biomass,solid_biomass,Per-sector copy of the DRY duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYHCO01,Drying / separation technology based on coal,Other,Coal,IOIDRY,coal,dryer,,collapsed,dryer_direct_coal,coal,Per-sector copy of the DRY duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYLPG01,Drying / separation technology based on liquified petroleum gas,Other,Oil,IOIDRY,lpg,dryer,,collapsed,dryer_direct_lpg,lpg,Per-sector copy of the DRY duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYNGA01,Drying / separation technology based on natural gas,Other,Natural gas,IOIDRY,natural_gas,dryer,,collapsed,dryer_direct_gas,natural_gas,Per-sector copy of the DRY duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHBIOS01,Low-temperature heat  technology based on solid biomass (boiler),Other,Biomass,IOILTH,solid_biomass,boiler,,collapsed,boiler_lt_biomass,solid_biomass,Per-sector copy of the LTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHHCO01,Low-temperature heat  technology based on coal (boiler),Other,Coal,IOILTH,coal,boiler,,collapsed,boiler_lt_coal,coal,Per-sector copy of the LTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHLPG01,Low-temperature heat  technology based on liquified petroleum gas (boiler),Other,Oil,IOILTH,lpg,boiler,,collapsed,boiler_lt_lpg,lpg,Per-sector copy of the LTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHNGA01,Low-temperature heat  technology based on natural gas (boiler),Other,Natural gas,IOILTH,natural_gas,boiler,,collapsed,boiler_lt_gas,natural_gas,Per-sector copy of the LTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHBIOS01,Generic process technology for other energy services based on solid biomass,Other,Biomass,IOIOTH,solid_biomass,generic_process,,collapsed,generic_process_biomass,solid_biomass,Per-sector copy of the OTH duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHHCO01,Generic process technology for other energy services based on coal,Other,Coal,IOIOTH,coal,generic_process,,collapsed,generic_process_coal,coal,Per-sector copy of the OTH duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHLPG01,Generic process technology for other energy services based on liquified petroleum gas,Other,Oil,IOIOTH,lpg,generic_process,,collapsed,generic_process_lpg,lpg,Per-sector copy of the OTH duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHNGA01,Generic process technology for other energy services based on natural gas / biomethane,Other,Natural gas,IOIOTH,natural_gas,generic_process,,collapsed,generic_process_gas,natural_gas,Per-sector copy of the OTH duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCBIOS01,Low-temperature space heat technology based on solid biomass (boiler),Other,Biomass,IOISPC,solid_biomass,boiler,,collapsed,boiler_spc_biomass,solid_biomass,Per-sector copy of the SPC duty served by category `Biomass`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCHCO01,Low-temperature space heat  technology based on coal (boiler),Other,Coal,IOISPC,coal,boiler,,collapsed,boiler_spc_coal,coal,Per-sector copy of the SPC duty served by category `Coal`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCLPG01,Low-temperature space heat technology based on liquified petroleum gas (boiler),Other,Oil,IOISPC,lpg,boiler,,collapsed,boiler_spc_lpg,lpg,Per-sector copy of the SPC duty served by category `Oil`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCNGA01,Low-temperature space heat technology based on natural gas (boiler),Other,Natural gas,IOISPC,natural_gas,boiler,,collapsed,boiler_spc_gas,natural_gas,Per-sector copy of the SPC duty served by category `Natural gas`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
INDHFCOTH01,Dummy demand for Other HFC emissions,Other,Standard_FF,INDHFCOTH,,demand,,dropped,,,"Dropped: accounting row, not plant. 'Dummy demand for Other HFC emissions' -- a residual non-CO2 emission bucket with no fuel, no cost and no capacity. CaRB3 carries refrigerant emissions on the chiller units instead.",
IOI01,"Demand technology (not an actual technology only transforms energy services (IOIDRY, IOILTH, IOIMOT, IOIOTH, IOISPC) into final demand commodity (IOI))",Other,Standard_FF,IOI,,demand,,dropped,,,"Dropped: COMIT demand technology. It converts a sector's energy-service commodities into the sector demand commodity, has no fuel input (emitting_fuel_commodities is empty) and no cost or capacity. The data migration's Group A excludes the sector-level demand commodities explicitly. V1b (parity against the frozen R run) compares nothing through it.",
IOICHPCCGTH01,CCGT CHP based on hydrogen,Other,Hydrogen,IOISTM,hydrogen,chp,,collapsed,chp_hydrogen_ccgt,hydrogen,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYELC01,Drying / separation technology based on electricity,Other,Electricity,IOIDRY,electricity,dryer,,collapsed,dryer_electric,electricity,Per-sector copy of the DRY duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYELCHP01,Drying / separation technology based on heat pump,Other,Heat pump,IOIDRY,electricity,heat_pump,,collapsed,dryer_heat_pump,electricity,Per-sector copy of the DRY duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYHDG01,Drying / separation technology based on hydrogen,Other,Hydrogen,IOIDRY,hydrogen,dryer,,collapsed,dryer_direct_hydrogen,hydrogen,Per-sector copy of the DRY duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIDRYSTM01,"Drying / separation technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Other,Steam,IOIDRY,,dryer,,collapsed,dryer_steam,,"Per-sector copy of the DRY duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IOILTHELC01,Low-temperature heat  technology based on electricity (boiler),Other,Electricity,IOILTH,electricity,resistance_heater,,collapsed,resistance_heater_lt,electricity,Per-sector copy of the LTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHELCHP01,Low-temperature heat  technology based on heat pump,Other,Heat pump,IOILTH,electricity,heat_pump,,collapsed,heat_pump_lt_air,electricity,Per-sector copy of the LTH duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHHDG01,Low-temperature heat  technology based on hydrogen (boiler),Other,Hydrogen,IOILTH,hydrogen,boiler,,collapsed,boiler_lt_hydrogen,hydrogen,Per-sector copy of the LTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOILTHSTM01,"Low-temperature heat  technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Other,Steam,IOILTH,,heat_exchanger,,collapsed,heat_exchanger_lt_steam,,"Per-sector copy of the LTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IOIMOTELC01,Electric motor technology,Other,Electricity,IOIMOT,electricity,motor,,collapsed,motor_elec,electricity,Per-sector copy of the MOT duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHELC01,Generic process technology for other energy services based on electricity,Other,Electricity,IOIOTH,electricity,generic_process,,collapsed,generic_process_elec,electricity,Per-sector copy of the OTH duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHHDG01,Generic process technology for other energy services based on hydrogen,Other,Hydrogen,IOIOTH,hydrogen,generic_process,,collapsed,generic_process_hydrogen,hydrogen,Per-sector copy of the OTH duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOIOTHSTM01,"Generic process technology for other energy services based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Other,Steam,IOIOTH,,generic_process,,collapsed,generic_process_steam,,"Per-sector copy of the OTH duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IOISPCELC01,Low-temperature space heat  technology based on electricity (boiler),Other,Electricity,IOISPC,electricity,resistance_heater,,collapsed,resistance_heater_spc,electricity,Per-sector copy of the SPC duty served by category `Electricity`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCELCHP01,Low-temperature space heat technology based on heat pump,Other,Heat pump,IOISPC,electricity,heat_pump,,collapsed,heat_pump_spc_air,electricity,Per-sector copy of the SPC duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCHDG01,Low-temperature space heat  technology based on hydrogen (boiler),Other,Hydrogen,IOISPC,hydrogen,boiler,,collapsed,boiler_spc_hydrogen,hydrogen,Per-sector copy of the SPC duty served by category `Hydrogen`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IOISPCSTM01,"Low-temperature space heat technology based on low-temperature steam/heat from CHP (not an actual technology, only transfers heat from CHP plants, therefore no cost/capacity)",Other,Steam,IOISPC,,heat_exchanger,,collapsed,heat_exchanger_spc_steam,,"Per-sector copy of the SPC duty served by category `Steam`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel). carrier_id is deliberately blank: COMIT's `Steam` is heat-from-CHP, which carrier.csv represents as six graded heat bands, and the source row states no grade. Per convention 1 a blank beats a guess, and unit.csv leaves this unit's fuel_carrier_id blank for the same reason.",
IOISTMHP01,Steam generation by heat pump,Other,Heat pump,IOISTM,electricity,heat_pump,,collapsed,heat_pump_ht,electricity,Per-sector copy of the STM duty served by category `Heat pump`; collapses into the service spine unit under D13 (a unit is family-or-node x fuel).,
IPPBOICOA01,Coal boiler,Paper,Coal,IPPLTH,coal,boiler,,collapsed,boiler_lt_coal,coal,Paper copy of the LTH coal boiler; collapses into the service spine unit.,
IPPBOINGA01,Natural gas boiler,Paper,Natural gas,IPPLTH,natural_gas,boiler,,collapsed,boiler_lt_gas,natural_gas,Paper copy of the LTH gas boiler; collapses into the service spine unit.,
IPPCHPBIOS01,Steam turbine CHP based on solid biomass,Paper,Biomass,IPPLTH,solid_biomass,chp,,collapsed,chp_biomass_st,solid_biomass,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IPPCHPGT01,Gas turbine CHP based on natural gas,Paper,Standard_FF,IPPLTH,natural_gas,chp,,collapsed,chp_gas_turbine,natural_gas,A2: `Standard_FF` on 'Gas turbine CHP based on natural gas'. IND_NGABOMLFO is COMIT's gas-turbine dual-fuel commodity; the primary carrier under D13 is natural_gas.,
IPPFINPRO01,Technologies for the production of the final paper products from basic paper,Paper,Standard_FF,IPP,,generic_process,,unmapped,,,"A2: `Standard_FF` on paper converting/finishing. Multi-fuel (IND_NGABOM;INDCOA;INDDISTELC;INDHFO;INDLFO;INDMAINSBOM;INDMAINSGAS) with no single primary, and unit.csv has no finishing unit; its output_commodity IPP is the sector demand commodity. Requested in DONE_lineage.md.",
IPRCHPBIOS01,Steam turbine CHP based on solid biomass,Paper,Biomass,IPRSTM,solid_biomass,chp,,collapsed,chp_biomass_st,solid_biomass,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
IPRCHPGT01,Gas turbine CHP based on natural gas,Paper,Natural gas,IPRSTM,natural_gas,chp,,collapsed,chp_gas_turbine,natural_gas,Per-sector copy of a CHP archetype; collapses into the STM service spine unit under D13 (a unit is family-or-node x fuel).,
